id,idade,renda,categoria,nota,feedback,cidade_Belo Horizonte,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,cidade_nan
26,1.522908762642418,-0.9032710236918207,B,0.8845030966503266,Bom,1.0,0.0,0.0,0.0,0.0
27,-0.9714520878941758,-0.30060805935084234,B,0.5601208224071562,Bom,1.0,0.0,0.0,0.0,0.0
28,-0.871677653872712,1.4925479526625687,A,0.8196266418016915,Bom,0.0,1.0,0.0,0.0,0.0
29,-1.270775389958567,-0.9987274666483782,B,0.10598563846671709,Bom,0.0,0.0,0.0,1.0,0.0
30,-0.02359496469027014,0.37008704858758723,B,0.4303679127098874,Bom,0.0,0.0,1.0,0.0,0.0
31,-0.47257991778685704,-1.4099611988552738,B,0.49524436755852125,Bom,1.0,0.0,0.0,0.0,0.0
32,-1.270775389958567,1.2224290423414221,A,1.0142560063475943,Bom,0.0,1.0,0.0,0.0,0.0
33,0.724713290470708,-1.546717910047215,B,0.8196266418016915,Bom,0.0,0.0,1.0,0.0,0.0
34,0.325615554384853,-0.7183388386114963,B,0.8845030966503266,Bom,0.0,0.0,0.0,1.0,0.0
35,3.5446999654263236e-16,-1.3700858976009205,B,-0.8022847294141594,Bom,1.0,0.0,0.0,0.0,0.0
36,0.325615554384853,1.3746479082826848,B,1.4035147354393984,Bom,1.0,0.0,0.0,0.0,0.0
37,-1.270775389958567,-1.4156870698264934,B,-1.3212963682032317,Bom,0.0,1.0,0.0,0.0,0.0
38,-0.22314383273319766,-0.9313387127305787,B,1.2088853708934968,Bom,1.0,0.0,0.0,0.0,0.0
39,0.9741493755243674,0.9066562107563011,A,1.5332676451366671,Bom,0.0,0.0,0.0,1.0,0.0
40,0.5750516394385123,-0.33712599575260177,A,-0.4779024551709891,Bom,0.0,1.0,0.0,0.0,0.0
41,0.9242621585136356,-1.303571589009853,A,0.6898737321044238,Bom,0.0,0.0,1.0,0.0,0.0
42,-0.07348218170100201,-0.16668196557168785,A,-0.6725318197168911,Bom,0.0,0.0,1.0,0.0,0.0
43,0.22584112036338924,1.1203841701941577,B,-1.191543458505964,Bom,0.0,0.0,1.0,0.0,0.0
44,-0.5723543518083208,1.5372197016904006,A,1.1440089160448619,Bom,1.0,0.0,0.0,0.0,0.0
45,-0.5723543518083208,-1.0901586379139965,A,1.5332676451366671,Bom,1.0,0.0,0.0,0.0,0.0
46,0.9741493755243674,-0.07504425581768226,A,1.0142560063475943,Bom,1.0,0.0,0.0,0.0,0.0
47,1.522908762642418,-0.5129734591207069,B,-0.9320376391114277,Bom,0.0,0.0,0.0,1.0,0.0
48,1.3233598945994907,0.553438248404287,B,0.49524436755852125,Bom,0.0,0.0,1.0,0.0,0.0
49,1.0240365925350994,-0.5656058552818741,A,0.49524436755852125,Bom,0.0,1.0,0.0,0.0,0.0
50,-0.17325661572246578,0.753814757573065,A,1.0142560063475943,Bom,0.0,0.0,1.0,0.0,0.0
51,0.724713290470708,-1.0948079827353139,A,-0.6725318197168911,Bom,0.0,1.0,0.0,0.0,0.0
52,-1.0712265219156396,-1.3270746288664166,A,1.2737618257421306,Bom,0.0,1.0,0.0,0.0,0.0
53,-0.22314383273319766,0.10511451275945195,A,-1.3212963682032317,Bom,0.0,0.0,1.0,0.0,0.0
54,0.6748260734599761,-1.4741174025465549,A,1.4035147354393984,Bom,0.0,0.0,1.0,0.0,0.0
55,-1.6199859090336903,-0.5466280885647551,A,0.3654914578612536,Bom,0.0,0.0,0.0,1.0,0.0
56,-1.4703242580014946,0.990033123919027,A,0.1708620933153515,Bom,0.0,0.0,1.0,0.0,0.0
57,1.2235854605780268,-1.5133314834603888,B,1.2088853708934968,Bom,0.0,0.0,0.0,1.0,0.0
58,0.5750516394385123,-0.184852894884532,A,1.2737618257421306,Bom,0.0,0.0,0.0,1.0,0.0
59,0.5251644224277805,-0.6335778203988961,B,0.10598563846671709,Bom,0.0,1.0,0.0,0.0,0.0
60,1.3732471116102225,-0.18968500397974586,A,-0.2183966357764532,Bom,0.0,1.0,0.0,0.0,0.0
61,0.6249388564492443,1.4508182626779484,A,-1.1266670036573296,Bom,0.0,1.0,0.0,0.0,0.0
62,-0.6721287858297845,1.0190606968678428,B,0.1708620933153515,Bom,0.0,0.0,1.0,0.0,0.0
63,0.5251644224277805,-0.2335417432170716,A,-0.023767271230550568,Bom,0.0,0.0,0.0,1.0,0.0
64,-0.22314383273319766,0.6780225617770427,B,1.2737618257421306,Bom,1.0,0.0,0.0,0.0,0.0
65,-1.5700986920229583,1.2435189994271898,A,-1.4510492779005,Bom,0.0,1.0,0.0,0.0,0.0
66,0.5750516394385123,0.4473354150211591,A,-1.3212963682032317,Bom,0.0,0.0,0.0,1.0,0.0
67,1.3233598945994907,-0.6112620053784568,B,-0.5427789100196235,Bom,0.0,1.0,0.0,0.0,0.0
68,-0.6721287858297845,0.768906926109377,A,-0.5427789100196235,Bom,0.0,1.0,0.0,0.0,0.0
69,1.4730215456316862,1.1183782208465136,A,-0.41302600032235526,Bom,1.0,0.0,0.0,0.0,0.0
70,-0.8217904368619802,0.4348844131259118,B,0.0,,0.0,0.0,0.0,1.0,0.0
71,0.8743749415029036,0.16114439276016598,B,0.49524436755852125,Bom,0.0,0.0,1.0,0.0,0.0
72,-0.6222415688190527,1.500379327504612,A,-1.191543458505964,Bom,0.0,0.0,0.0,1.0,0.0
73,3.5446999654263236e-16,-1.437490996291182,A,-0.1535201809278188,Bom,0.0,1.0,0.0,0.0,0.0
74,1.2235854605780268,0.6922031377764806,B,-0.6725318197168911,Bom,0.0,0.0,1.0,0.0,0.0
75,0.3755027713955849,0.5650408080199012,A,0.041109183618083266,Bom,0.0,0.0,1.0,0.0,0.0
76,-0.22314383273319766,-0.5818339855043149,A,-0.9969140939600615,Bom,0.0,0.0,0.0,1.0,0.0
77,0.6748260734599761,-0.10327985024628035,B,1.5332676451366671,Bom,0.0,0.0,0.0,1.0,0.0
78,-0.02359496469027014,-0.83950858042804,B,-0.9969140939600615,Bom,0.0,0.0,0.0,1.0,0.0
79,-0.5723543518083208,-0.3031905333998833,A,-0.2183966357764532,Bom,0.0,0.0,0.0,1.0,0.0
80,-0.5224671347975889,-1.3644543805434601,B,1.079132461196228,Bom,1.0,0.0,0.0,0.0,0.0
81,-1.1211137389263715,1.451860613394521,A,0.0,,0.0,0.0,0.0,1.0,0.0
82,1.522908762642418,-0.04191191614822433,A,-0.6076553648682573,Bom,1.0,0.0,0.0,0.0,0.0
83,0.17595390335265737,-0.07567352955748033,B,-1.191543458505964,Bom,0.0,1.0,0.0,0.0,0.0
84,-1.0213393049049078,-0.7099041930767542,B,0.4303679127098874,Bom,0.0,0.0,1.0,0.0,0.0
85,1.0240365925350994,1.560227940707878,B,0.9493795514989604,Bom,0.0,0.0,1.0,0.0,0.0
86,0.8743749415029036,1.3949273132431643,A,-0.4779024551709891,Bom,0.0,1.0,0.0,0.0,0.0
87,1.4231343286209543,-0.09568175988392613,B,-0.41302600032235526,Bom,0.0,0.0,1.0,0.0,0.0
88,-1.5700986920229583,1.159159914028321,,-0.9969140939600615,,0.0,1.0,0.0,0.0,0.0
89,-0.7220160028405165,0.3410624474155828,A,-1.0617905488086958,Bom,0.0,0.0,0.0,1.0,0.0
90,-0.6222415688190527,0.8702898349719187,A,0.30061500301261973,Bom,1.0,0.0,0.0,0.0,0.0
91,0.02629225232046174,0.9567358506365404,B,1.6630205548339347,Bom,0.0,0.0,0.0,1.0,0.0
92,0.8743749415029036,-1.5353493778554927,B,-0.9969140939600615,Bom,0.0,0.0,1.0,0.0,0.0
93,1.123811026556563,-0.0028739130104614707,A,-0.6076553648682573,Bom,0.0,0.0,0.0,1.0,0.0
94,-1.5202114750122264,-0.7111359945650483,A,-0.9969140939600615,Bom,0.0,0.0,0.0,1.0,0.0
95,0.3755027713955849,-1.2930923610289196,B,0.23573854816398532,Bom,0.0,0.0,0.0,1.0,0.0
96,0.07617946933119361,1.4919186789227712,A,0.62499727725579,Bom,0.0,1.0,0.0,0.0,0.0
97,-0.5723543518083208,-0.39210906737152673,A,-0.9320376391114277,Bom,0.0,0.0,0.0,1.0,0.0
98,-0.921564870883444,1.4042416047140582,B,-0.34814954547372085,Bom,0.0,1.0,0.0,0.0,0.0
99,0.6249388564492443,1.5867257886460542,B,1.2737618257421306,Bom,0.0,0.0,0.0,1.0,0.0
100,0.47527720541704865,0.1670946328806407,B,-0.28327309062508704,Bom,0.0,0.0,0.0,1.0,0.0
101,0.5750516394385123,1.2502166414157128,B,0.8196266418016915,Bom,1.0,0.0,0.0,0.0,0.0
102,-1.5202114750122264,-1.4078334066583653,A,0.9493795514989604,Bom,0.0,1.0,0.0,0.0,0.0
103,-2.368294164194668,4.477915442289561,B,-2.229566736084109,Bom,1.0,0.0,0.0,0.0,0.0
104,-1.1211137389263715,-1.116050986326865,A,1.598144099985301,Bom,0.0,0.0,0.0,1.0,0.0
105,0.6249388564492443,0.4334096688832921,B,-0.6076553648682573,Bom,0.0,1.0,0.0,0.0,0.0
106,-0.6222415688190527,0.017036991625413365,A,0.6898737321044238,Bom,0.0,0.0,0.0,1.0,0.0
107,2.420878668835592,3.295477395664223,A,-3.0729606491163515,Bom,1.0,0.0,0.0,0.0,0.0
108,-1.1710009559371033,0.4656705350028291,A,0.30061500301261973,Bom,0.0,0.0,1.0,0.0,0.0
109,-1.4703242580014946,1.2124557593626164,A,1.2737618257421306,Bom,1.0,0.0,0.0,0.0,0.0
110,-1.6199859090336903,-0.8214490927456204,B,1.0142560063475943,Bom,0.0,0.0,0.0,1.0,0.0
111,1.4730215456316862,1.3407488501959053,B,-1.1266670036573296,Bom,0.0,0.0,0.0,1.0,0.0
112,0.8244877244921718,-0.7149599283770203,B,-0.6725318197168911,Bom,0.0,0.0,0.0,1.0,0.0
113,-0.02359496469027014,0.4682567237728842,A,-0.1535201809278188,Bom,1.0,0.0,0.0,0.0,0.0
114,0.7746005074814399,0.8722801824913035,B,1.079132461196228,Bom,0.0,1.0,0.0,0.0,0.0
115,1.173698243567295,1.5699315349410556,B,0.1708620933153515,Bom,0.0,0.0,1.0,0.0,0.0
116,-0.921564870883444,0.7631751115845351,A,-0.9969140939600615,Bom,0.0,1.0,0.0,0.0,0.0
117,0.1260666863419255,-0.322388954545243,B,1.3386382805907644,Bom,0.0,0.0,1.0,0.0,0.0
118,-0.8217904368619802,-0.2950159183361322,A,1.2737618257421306,Bom,1.0,0.0,0.0,0.0,0.0
119,0.22584112036338924,0.5852162007919838,A,-0.8671611842627939,Bom,0.0,1.0,0.0,0.0,0.0
120,1.123811026556563,-0.5259281771854736,B,-0.023767271230550568,Bom,0.0,0.0,0.0,1.0,0.0
121,1.2235854605780268,1.1259369351661177,B,0.1708620933153515,Bom,0.0,0.0,1.0,0.0,0.0
122,-0.7719032198512483,,B,1.5332676451366671,,0.0,0.0,0.0,1.0,0.0
123,-0.5224671347975889,-0.7537772770865422,A,0.7547501869530577,Bom,0.0,0.0,1.0,0.0,0.0
124,-0.5224671347975889,-0.004184466584255577,B,0.8196266418016915,Bom,0.0,1.0,0.0,0.0,0.0
125,0.724713290470708,-1.6606855507615135,A,0.8196266418016915,Bom,0.0,0.0,0.0,1.0,0.0
126,-1.1211137389263715,-1.5321636331137527,A,-0.023767271230550568,Bom,0.0,1.0,0.0,0.0,0.0
127,1.6725704136746138,1.3348372431739777,B,-0.1535201809278188,,0.0,1.0,0.0,0.0,0.0
128,0.5251644224277805,-1.6576045611523726,B,-0.34814954547372085,Bom,1.0,0.0,0.0,0.0,0.0
129,0.724713290470708,-1.2929378286347306,B,-1.3861728230518662,Bom,0.0,0.0,1.0,0.0,0.0
130,-0.07348218170100201,1.3430965538768516,B,1.2088853708934968,Bom,0.0,0.0,0.0,1.0,0.0
131,-0.9714520878941758,1.1190572718479013,A,1.5332676451366671,Bom,1.0,0.0,0.0,0.0,0.0
132,0.9741493755243674,0.6086033413529056,B,0.10598563846671709,Bom,0.0,1.0,0.0,0.0,0.0
133,-0.47257991778685704,-1.2538463335143641,B,-0.08864372607918497,Bom,1.0,0.0,0.0,0.0,0.0
134,1.0739238095458312,-1.1012091899869072,A,-1.191543458505964,Bom,0.0,1.0,0.0,0.0,0.0
135,1.622683196663882,-0.2161575918150254,B,1.3386382805907644,,0.0,0.0,1.0,0.0,0.0
136,1.173698243567295,-0.5762024684468547,B,-0.1535201809278188,Bom,0.0,0.0,1.0,0.0,0.0
137,0.9242621585136356,1.5833832826775163,A,0.9493795514989604,Bom,0.0,1.0,0.0,0.0,0.0
138,-1.370549823980031,-1.3331615707202122,A,-0.41302600032235526,Bom,0.0,0.0,1.0,0.0,0.0
139,-1.1710009559371033,-0.9425036782107252,B,-0.2183966357764532,Bom,1.0,0.0,0.0,0.0,0.0
140,-0.07348218170100201,0.7375457654194688,A,1.0142560063475943,,0.0,1.0,0.0,0.0,0.0
141,-0.47257991778685704,1.0145829721573791,A,-0.9320376391114277,Bom,0.0,1.0,0.0,0.0,0.0
142,-0.921564870883444,-1.6611127436781414,B,0.30061500301261973,Bom,0.0,0.0,1.0,0.0,0.0
143,1.622683196663882,0.5995839987305354,B,-0.6725318197168911,Bom,1.0,0.0,0.0,0.0,0.0
144,0.1260666863419255,1.6318715360752916,A,-1.3212963682032317,Bom,0.0,0.0,1.0,0.0,0.0
145,0.3755027713955849,-1.4977987490117979,A,0.0,,1.0,0.0,0.0,0.0,0.0
146,-1.5202114750122264,-1.3462611629045311,B,-1.4510492779005,Bom,0.0,1.0,0.0,0.0,0.0
147,1.173698243567295,0.5247271696858771,B,1.598144099985301,Bom,0.0,1.0,0.0,0.0,0.0
148,0.325615554384853,1.278895030589198,A,0.62499727725579,Bom,0.0,1.0,0.0,0.0,0.0
149,1.2734726775887586,-1.049477985143774,A,-1.5159257327491344,Bom,1.0,0.0,0.0,0.0,0.0
150,0.5750516394385123,1.040637282406465,A,1.079132461196228,Bom,1.0,0.0,0.0,0.0,0.0
151,-1.0213393049049078,-0.32692834362454154,B,-1.0617905488086958,Bom,0.0,0.0,0.0,1.0,0.0
152,0.9242621585136356,0.2884426813058638,B,0.6898737321044238,Bom,0.0,0.0,1.0,0.0,0.0
153,0.2757283373741211,1.4541689410327174,B,0.8845030966503266,Bom,0.0,1.0,0.0,0.0,0.0
154,-1.6199859090336903,-0.7901733706390374,A,-0.1535201809278188,Bom,0.0,1.0,0.0,0.0,0.0
155,-0.3229182667546614,1.215394103684814,A,0.3654914578612536,Bom,1.0,0.0,0.0,0.0,0.0
156,-0.22314383273319766,0.8374933060821408,B,0.23573854816398532,Bom,1.0,0.0,0.0,0.0,0.0
157,1.2734726775887586,-0.35318622058520294,B,-1.3212963682032317,Bom,1.0,0.0,0.0,0.0,0.0
158,1.6725704136746138,1.2672805838663386,A,0.10598563846671709,Bom,1.0,0.0,0.0,0.0,0.0
159,0.07617946933119361,0.8593744987439236,A,-1.3212963682032317,Bom,0.0,0.0,1.0,0.0,0.0
160,0.1260666863419255,-0.9873574485682503,B,0.5601208224071562,Bom,0.0,0.0,0.0,1.0,0.0
161,1.622683196663882,0.4158167501602502,B,1.598144099985301,Bom,0.0,0.0,0.0,1.0,0.0
162,0.6748260734599761,0.16845719254863303,A,0.1708620933153515,Bom,0.0,1.0,0.0,0.0,0.0
163,1.622683196663882,0.8477853121239606,B,1.4035147354393984,Bom,1.0,0.0,0.0,0.0,0.0
164,0.8743749415029036,1.2424803634316322,B,-0.8022847294141594,Bom,0.0,1.0,0.0,0.0,0.0
165,0.3755027713955849,-0.9296574299995718,A,-1.5159257327491344,Bom,0.0,0.0,0.0,1.0,0.0
166,-0.871677653872712,-0.8593325605921835,A,-0.9969140939600615,Bom,0.0,0.0,0.0,1.0,0.0
167,-1.2208881729478351,1.6267615658482188,A,-0.9320376391114277,Bom,0.0,0.0,0.0,1.0,0.0
168,-0.8217904368619802,0.4730331120528857,A,0.3654914578612536,Bom,0.0,0.0,0.0,1.0,0.0
169,1.3732471116102225,0.612362639019231,B,0.7547501869530577,Bom,0.0,0.0,0.0,1.0,0.0
170,-0.17325661572246578,-0.6063979496825213,A,-1.5159257327491344,Bom,0.0,0.0,1.0,0.0,0.0
171,0.9741493755243674,-0.07109699326804055,A,-0.8022847294141594,Bom,0.0,1.0,0.0,0.0,0.0
172,1.4730215456316862,-1.6542234220852883,A,0.49524436755852125,Bom,0.0,1.0,0.0,0.0,0.0
173,0.6748260734599761,1.5801061557988287,A,0.3654914578612536,Bom,0.0,0.0,1.0,0.0,0.0
174,0.42538998840631675,0.16837992635153853,A,-0.8022847294141594,Bom,0.0,1.0,0.0,0.0,0.0
175,-0.6721287858297845,-0.6121787985247504,B,-1.3212963682032317,Bom,0.0,0.0,1.0,0.0,0.0
176,-0.1233693987117339,-1.6601283426093902,A,1.2088853708934968,Bom,0.0,0.0,0.0,1.0,0.0
177,0.47527720541704865,-0.7437453015157132,A,0.4303679127098874,Bom,1.0,0.0,0.0,0.0,0.0
178,1.4730215456316862,0.49397002263287043,A,-1.3861728230518662,Bom,1.0,0.0,0.0,0.0,0.0
179,-1.0712265219156396,-1.5328129663470274,A,1.1440089160448619,Bom,1.0,0.0,0.0,0.0,0.0
180,1.173698243567295,0.3441270922522613,A,0.10598563846671709,Bom,0.0,1.0,0.0,0.0,0.0
181,-1.1211137389263715,1.560073408313689,B,0.7547501869530577,Bom,1.0,0.0,0.0,0.0,0.0
182,-0.9714520878941758,1.100253354074245,A,1.598144099985301,Bom,0.0,0.0,0.0,1.0,0.0
183,1.622683196663882,-1.5806273693528343,A,-1.256419913354598,Bom,0.0,0.0,0.0,1.0,0.0
184,-0.47257991778685704,0.9895108341444362,A,0.5601208224071562,Bom,0.0,0.0,1.0,0.0,0.0
185,-1.5700986920229583,-1.1018020594607663,A,0.62499727725579,Bom,0.0,0.0,0.0,1.0,0.0
186,-1.1710009559371033,0.2533697713786108,A,-1.4510492779005,Bom,0.0,0.0,0.0,1.0,0.0
187,0.6249388564492443,1.2946231593631332,B,-0.8022847294141594,Bom,0.0,0.0,1.0,0.0,0.0
188,-0.7719032198512483,1.4229392814667097,A,-0.6076553648682573,Bom,0.0,0.0,1.0,0.0,0.0
189,1.0240365925350994,1.1570930432560447,A,1.079132461196228,Bom,1.0,0.0,0.0,0.0,0.0
190,-1.4204370409907627,-1.201578722956787,B,0.62499727725579,Bom,1.0,0.0,0.0,0.0,0.0
191,-0.5723543518083208,1.431636929249254,,1.1440089160448619,,0.0,0.0,0.0,1.0,0.0
192,-0.871677653872712,0.48076790414856085,A,-0.8671611842627939,Bom,0.0,0.0,0.0,1.0,0.0
193,-1.2208881729478351,1.3859414031099213,B,0.041109183618083266,Bom,0.0,0.0,1.0,0.0,0.0
194,0.3755027713955849,-0.1671671081361365,A,0.5601208224071562,Bom,0.0,0.0,0.0,1.0,0.0
195,-1.5202114750122264,0.10547261186521655,B,0.9493795514989604,Bom,0.0,0.0,1.0,0.0,0.0
196,3.5446999654263236e-16,-1.236633802223172,A,1.5332676451366671,Bom,0.0,0.0,1.0,0.0,0.0
197,-1.2208881729478351,-1.3313829622986342,B,0.62499727725579,Bom,1.0,0.0,0.0,0.0,0.0
198,0.5750516394385123,-0.8897397809256569,A,-0.7374082745655256,Bom,0.0,1.0,0.0,0.0,0.0
199,0.2757283373741211,1.5715504103590248,B,-0.5427789100196235,Bom,0.0,1.0,0.0,0.0,0.0
200,-0.871677653872712,1.3225571184453815,B,0.10598563846671709,Bom,0.0,1.0,0.0,0.0,0.0
201,1.3732471116102225,-0.6989041612096363,B,1.1440089160448619,Bom,0.0,0.0,0.0,1.0,0.0
202,-1.2208881729478351,-0.7860923781328858,B,-0.6725318197168911,Bom,0.0,0.0,1.0,0.0,0.0
203,-1.0712265219156396,-0.09387937724785761,B,1.2088853708934968,Bom,0.0,1.0,0.0,0.0,0.0
204,-1.370549823980031,0.7632308323997474,A,0.4303679127098874,Bom,0.0,0.0,0.0,1.0,0.0
205,0.42538998840631675,1.4022081664309096,B,1.5332676451366671,Bom,0.0,0.0,1.0,0.0,0.0
206,0.724713290470708,0.6491807248789346,A,-0.1535201809278188,Bom,0.0,1.0,0.0,0.0,0.0
207,1.522908762642418,-0.8835376827204224,B,-0.41302600032235526,Bom,1.0,0.0,0.0,0.0,0.0
208,-0.27303104974392955,-0.2094339467794035,A,-0.41302600032235526,Bom,0.0,0.0,1.0,0.0,0.0
209,0.9741493755243674,0.8449873842560982,A,-0.6076553648682573,Bom,0.0,0.0,1.0,0.0,0.0
210,-1.5202114750122264,-0.6077701676251503,A,-0.023767271230550568,Bom,0.0,1.0,0.0,0.0,0.0
211,0.17595390335265737,0.4512715334077585,A,-0.6076553648682573,Bom,1.0,0.0,0.0,0.0,0.0
212,-1.5202114750122264,0.00216770634995076,B,0.5601208224071562,Bom,0.0,0.0,0.0,1.0,0.0
213,-0.7719032198512483,1.1334971353741274,A,1.4035147354393984,Bom,0.0,0.0,0.0,1.0,0.0
214,1.522908762642418,-1.1513980426649626,A,-1.3212963682032317,Bom,0.0,0.0,1.0,0.0,0.0
215,-1.1211137389263715,1.2342752876555647,A,-0.41302600032235526,Bom,0.0,0.0,1.0,0.0,0.0
216,-0.871677653872712,-1.033471252293777,A,-1.191543458505964,Bom,0.0,1.0,0.0,0.0,0.0
217,0.6249388564492443,0.4952278271682636,A,-1.4510492779005,Bom,0.0,0.0,1.0,0.0,0.0
218,-0.3728054837653933,-1.5840865175612162,B,1.6630205548339347,Bom,0.0,0.0,0.0,1.0,0.0
219,0.325615554384853,0.10945702162499982,A,-0.5427789100196235,Bom,0.0,1.0,0.0,0.0,0.0
220,-1.4703242580014946,1.0871604483877513,B,-1.4510492779005,Bom,1.0,0.0,0.0,0.0,0.0
221,0.42538998840631675,-0.1685839027309355,A,1.4683911902880322,Bom,0.0,1.0,0.0,0.0,0.0
222,1.4231343286209543,-0.423242144191166,B,-1.4510492779005,Bom,1.0,0.0,0.0,0.0,0.0
223,-1.0712265219156396,-1.6635146822858944,A,1.079132461196228,Bom,0.0,0.0,1.0,0.0,0.0
224,1.123811026556563,-0.9808708027333315,B,-1.5159257327491344,Bom,0.0,1.0,0.0,0.0,0.0
225,-1.5202114750122264,-1.6482820972952474,B,0.6898737321044238,Bom,0.0,1.0,0.0,0.0,0.0
226,1.173698243567295,-0.4675000732980207,B,-0.34814954547372085,Bom,0.0,0.0,1.0,0.0,0.0
227,1.2235854605780268,-1.595351780508745,A,-1.0617905488086958,Bom,0.0,0.0,0.0,1.0,0.0
228,0.8743749415029036,0.6031932216678891,B,-0.023767271230550568,Bom,0.0,0.0,0.0,1.0,0.0
229,-1.4204370409907627,-0.5378561463619277,A,0.4303679127098874,Bom,0.0,0.0,0.0,1.0,0.0
230,-0.7719032198512483,1.359630034166656,A,-0.5427789100196235,Bom,0.0,0.0,1.0,0.0,0.0
231,-0.5224671347975889,-1.2019754551610988,B,-1.0617905488086958,Bom,0.0,0.0,0.0,0.0,1.0
232,-0.17325661572246578,1.2025946609584388,A,-1.4510492779005,Bom,0.0,1.0,0.0,0.0,0.0
233,0.6748260734599761,-0.7899163119448579,A,-0.08864372607918497,Bom,0.0,0.0,1.0,0.0,0.0
234,0.5750516394385123,1.3086737201270762,B,0.4303679127098874,Bom,0.0,0.0,1.0,0.0,0.0
235,1.2734726775887586,1.2927375669763481,B,1.079132461196228,Bom,1.0,0.0,0.0,0.0,0.0
236,0.47527720541704865,-1.4760252832594254,B,1.6630205548339347,Bom,0.0,0.0,0.0,1.0,0.0
237,-0.22314383273319766,-1.4862207065548771,A,-0.8671611842627939,Bom,0.0,0.0,1.0,0.0,0.0
238,-0.871677653872712,-0.808589471538816,B,0.0,,1.0,0.0,0.0,0.0,0.0
239,-1.370549823980031,1.375092931860181,A,1.3386382805907644,Bom,0.0,0.0,0.0,1.0,0.0
240,-1.4204370409907627,0.10277349557633085,A,0.6898737321044238,Bom,0.0,0.0,0.0,1.0,0.0
241,-1.1710009559371033,-1.173881020131039,A,0.1708620933153515,Bom,0.0,0.0,1.0,0.0,0.0
242,0.6748260734599761,-0.7108781929266659,A,1.079132461196228,Bom,1.0,0.0,0.0,0.0,0.0
243,1.2235854605780268,1.4646362819064054,A,1.3386382805907644,Bom,0.0,0.0,0.0,1.0,0.0
244,-0.7719032198512483,0.3675840695682492,A,1.2088853708934968,Bom,0.0,0.0,1.0,0.0,0.0
245,0.07617946933119361,-0.47390796704743937,B,-0.2183966357764532,Bom,0.0,0.0,1.0,0.0,0.0
246,-0.6721287858297845,0.9579461067429524,B,0.62499727725579,Bom,1.0,0.0,0.0,0.0,0.0
247,0.22584112036338924,0.8889852828919618,B,-0.2183966357764532,Bom,0.0,0.0,0.0,1.0,0.0
248,-0.1233693987117339,1.5726373377277667,A,-0.6725318197168911,Bom,0.0,0.0,1.0,0.0,0.0
