id,idade,renda,cidade,categoria,nota,feedback
128,38,19479.12,Vitória,B,6.3,Bom
129,69,42923.3,São Paulo,A,5.9,Bom
130,50,6410.69,São Paulo,A,8.9,Bom
131,17,14368.65,São Paulo,B,9.7,Bom
132,47,4215.49,Vitória,B,6.1,Bom
133,76,4106.37,Belo Horizonte,A,5.6,Bom
134,17,31016.09,São Paulo,B,5.7,Bom
135,39,26469.4,Rio de Janeiro,B,6.2,Bom
136,56,27262.35,Belo Horizonte,A,8.8,Bom
137,17,12639.3,São Paulo,A,5.7,Bom
138,61,7473.13,Rio de Janeiro,A,5.8,Bom
139,55,37242.41,Rio de Janeiro,A,6.0,Bom
140,19,31133.41,Belo Horizonte,A,5.1,Bom
141,17,6482.82,São Paulo,B,5.9,Bom
142,67,28401.03,Rio de Janeiro,B,5.9,Bom
143,30,6616.48,Vitória,B,6.8,Bom
144,45,30151.78,Belo Horizonte,B,8.0,Bom
145,28,23264.09,Belo Horizonte,B,6.8,Bom
146,74,43148.18,Belo Horizonte,A,9.9,Bom
147,16,16998.09,Rio de Janeiro,B,7.0,Bom
148,32,7065.07,Rio de Janeiro,A,5.4,Bom
149,59,10019.16,Rio de Janeiro,B,6.7,Bom
150,69,6409.78,Belo Horizonte,A,6.9,Bom
151,73,30950.72,Rio de Janeiro,B,8.1,Bom
152,65,7235.98,Belo Horizonte,B,9.2,Bom
153,46,27100.71,Vitória,B,5.5,Bom
154,25,21977.11,Vitória,B,7.4,Bom
155,60,11625.29,Vitória,A,6.8,Bom
156,49,26856.8,Vitória,A,6.7,Bom
157,80,21459.28,Belo Horizonte,B,9.0,Bom
158,46,39693.6,Vitória,B,8.9,Bom
159,69,16987.69,Vitória,A,5.4,Bom
160,32,38893.77,Rio de Janeiro,B,6.9,Bom
161,38,26701.46,Vitória,B,5.1,Bom
162,62,24704.38,São Paulo,A,8.6,Bom
163,40,30603.52,Vitória,A,5.3,Bom
164,60,27192.56,Vitória,A,8.6,Bom
165,59,43372.36,Rio de Janeiro,B,9.7,Bom
166,53,2411.36,Vitória,A,7.6,Bom
167,72,6226.34,Belo Horizonte,A,6.5,Bom
168,59,43156.47,Vitória,B,9.6,Bom
169,24,29626.09,Belo Horizonte,A,8.6,Bom
170,48,31557.03,Rio de Janeiro,B,9.6,Bom
171,28,2518.11,Rio de Janeiro,B,6.6,Bom
172,56,11235.07,Rio de Janeiro,A,8.1,Bom
173,71,21409.86,Belo Horizonte,A,8.7,Bom
174,58,26290.04,São Paulo,B,7.8,Bom
175,59,36723.27,Vitória,B,8.8,Bom
176,33,41513.64,Vitória,A,6.1,Bom
177,27,15108.57,Rio de Janeiro,B,5.2,Bom
178,60,7126.25,São Paulo,B,6.2,Bom
179,80,22668.39,Rio de Janeiro,A,7.8,Bom
180,64,33740.19,Vitória,A,9.3,Bom
181,63,19579.83,Rio de Janeiro,A,7.7,Bom
182,63,28260.05,Belo Horizonte,A,5.2,Bom
183,20,21687.54,Belo Horizonte,B,8.0,Bom
184,29,23199.68,Belo Horizonte,A,6.6,Bom
185,45,4074.66,São Paulo,B,8.1,Bom
186,23,7865.2,São Paulo,B,9.8,Bom
187,65,31581.69,Vitória,B,5.5,Bom
188,52,28904.4,Vitória,A,7.3,Bom
189,25,17044.55,São Paulo,B,7.9,Bom
190,63,40515.27,Vitória,A,9.3,Bom
191,51,5815.42,Rio de Janeiro,A,5.0,Bom
192,73,2735.5,Rio de Janeiro,B,9.8,Bom
193,53,43696.67,Belo Horizonte,A,6.0,Bom
194,25,36735.99,Belo Horizonte,B,5.5,Bom
195,50,45418.01,Belo Horizonte,B,5.7,Bom
196,57,9675.88,Rio de Janeiro,A,6.6,Bom
197,67,16586.31,Vitória,A,5.0,Bom
198,55,14486.64,Belo Horizonte,B,6.7,Bom
199,56,44664.68,Belo Horizonte,A,5.0,Bom
200,17,3026.37,Vitória,A,7.9,Bom
201,56,39715.67,Vitória,B,7.6,Bom
202,51,17892.4,Rio de Janeiro,A,8.3,Bom
203,33,10031.41,Belo Horizonte,A,9.1,Bom
204,34,17196.47,Rio de Janeiro,B,6.8,Bom
205,50,2565.02,Rio de Janeiro,A,7.8,Bom
206,47,27207.28,São Paulo,A,5.1,Bom
207,57,31881.15,Rio de Janeiro,A,5.8,Bom
208,67,10098.22,Rio de Janeiro,A,9.3,Bom
209,17,16428.75,Rio de Janeiro,A,6.3,Bom
210,66,17881.62,Rio de Janeiro,A,6.3,Bom
211,59,33085.48,Belo Horizonte,A,9.9,Bom
212,35,34143.16,Vitória,A,7.1,Bom
213,72,10368.73,Rio de Janeiro,B,8.9,Bom
214,51,45976.76,São Paulo,A,5.4,Bom
215,26,23207.37,Belo Horizonte,B,7.4,Bom
216,56,31666.02,São Paulo,B,8.5,Bom
217,59,4750.78,Rio de Janeiro,A,7.7,Bom
218,80,41051.03,Vitória,B,8.8,Bom
219,2,1440.69,Vitória,A,3.6,Bom
220,40,45937.3,Belo Horizonte,A,6.4,Bom
221,26,30952.97,Vitória,A,5.5,Bom
222,74,36925.56,Belo Horizonte,B,7.4,Bom
223,58,29268.69,São Paulo,A,5.9,Bom
224,18,15343.45,São Paulo,A,8.1,Bom
225,47,10046.52,Rio de Janeiro,B,9.5,Bom
226,39,32680.76,Vitória,B,9.4,Bom
227,71,22141.26,Vitória,A,5.3,Bom
228,40,21527.83,São Paulo,A,8.4,Bom
229,18,36033.98,Vitória,A,8.1,Bom
230,21,28284.78,Rio de Janeiro,A,9.4,Bom
231,17,7857.74,Rio de Janeiro,B,6.8,Bom
232,62,33234.72,Belo Horizonte,B,8.5,Bom
233,72,45959.79,São Paulo,A,7.9,Bom
234,71,29191.52,Vitória,B,5.6,Bom
235,58,26636.12,São Paulo,B,6.1,Bom
236,51,20929.29,Vitória,B,5.5,Bom
237,52,21510.56,Rio de Janeiro,B,5.3,Bom
238,57,14765.67,Vitória,A,5.7,Bom
239,19,36639.03,Rio de Janeiro,B,8.0,Bom
240,80,8119.36,Belo Horizonte,A,6.7,Bom
241,56,6855.4,São Paulo,B,5.5,Bom
242,24,25452.45,São Paulo,A,5.7,Bom
243,25,41863.28,Rio de Janeiro,A,6.6,Bom
244,26,10945.65,São Paulo,A,7.0,Bom
245,82,43710.72,Rio de Janeiro,A,6.7,Bom
246,77,15047.57,Rio de Janeiro,A,7.9,Bom
247,81,5014.44,Belo Horizonte,B,6.7,Bom
248,109,88064.25,São Paulo,A,2.2,Bom
249,65,37647.11,Vitória,B,9.5,Bom
250,57,15828.02,Rio de Janeiro,B,8.4,Bom
251,79,33164.3,Rio de Janeiro,A,6.1,Bom
252,81,27949.27,Vitória,A,8.6,Bom
253,29,3624.51,Belo Horizonte,A,6.9,Bom
254,41,13213.3,Belo Horizonte,A,6.0,Bom
255,25,45663.53,São Paulo,A,6.3,Bom
256,33,41223.93,São Paulo,B,7.9,Bom
257,41,18402.96,Belo Horizonte,B,6.9,Bom
258,61,42723.24,Belo Horizonte,B,7.8,Bom
259,68,30144.6,São Paulo,A,5.9,Bom
260,50,23693.29,Vitória,B,8.6,Bom
261,53,19765.44,Belo Horizonte,A,5.2,Bom
262,64,15125.6,Belo Horizonte,A,9.5,Bom
263,32,33870.09,São Paulo,A,8.8,Bom
264,36,41075.3,São Paulo,A,8.7,Bom
265,61,2531.07,São Paulo,B,8.7,Bom
266,24,13302.09,Vitória,B,8.2,Bom
267,94,92159.01,Rio de Janeiro,B,4.0,Bom
268,16,3709.29,Rio de Janeiro,A,8.0,Bom
269,16,33228.7,Rio de Janeiro,A,8.1,Bom
270,55,13271.9,São Paulo,A,5.8,Bom
271,64,37019.23,Belo Horizonte,A,5.9,Bom
272,45,3057.58,Belo Horizonte,B,6.5,Bom
273,51,6938.28,São Paulo,A,6.3,Bom
274,43,34721.98,São Paulo,A,5.6,Bom
275,32,19788.25,Rio de Janeiro,A,6.1,Bom
276,25,35548.35,Belo Horizonte,B,8.3,Bom
277,75,20072.99,Rio de Janeiro,B,8.7,Bom
278,41,41658.81,Belo Horizonte,A,9.2,Bom
279,33,34746.23,Vitória,A,5.1,Bom
280,21,17943.91,Vitória,B,5.5,Bom
281,58,12885.6,Vitória,A,9.2,Bom
282,19,16017.37,Rio de Janeiro,B,9.6,Bom
283,45,18363.27,Rio de Janeiro,B,9.2,Bom
284,37,41314.83,Belo Horizonte,A,8.1,Bom
285,70,5944.57,Belo Horizonte,B,5.0,Bom
286,39,38364.81,Rio de Janeiro,A,9.8,Bom
287,33,37329.14,São Paulo,A,9.0,Bom
288,55,15577.47,São Paulo,A,6.9,Bom
289,72,16558.02,Vitória,A,8.8,Bom
290,72,5792.55,São Paulo,A,7.1,Bom
291,66,39070.01,Belo Horizonte,A,7.3,Bom
292,81,7905.69,Vitória,B,9.4,Bom
293,75,45701.42,Vitória,B,9.0,Bom
294,59,15284.03,São Paulo,B,8.2,Bom
295,60,12271.6,São Paulo,B,7.6,Bom
296,65,25184.15,Vitória,B,9.7,Bom
297,21,13667.12,Rio de Janeiro,B,9.8,Bom
298,71,6399.27,Vitória,B,9.6,Bom
299,67,18894.08,Belo Horizonte,A,9.6,Bom
300,36,28857.99,São Paulo,A,8.7,Bom
301,49,10229.58,Vitória,B,9.3,Bom
302,73,3931.6,São Paulo,A,8.8,Bom
303,68,17006.3,São Paulo,B,7.6,Bom
304,40,15224.72,Rio de Janeiro,B,9.5,Bom
305,37,13354.15,Belo Horizonte,B,6.7,Bom
306,33,8252.62,São Paulo,B,7.3,Bom
307,78,38430.59,Rio de Janeiro,A,7.0,Bom
308,27,45628.85,Rio de Janeiro,B,5.5,Bom
309,58,13780.89,Belo Horizonte,A,6.7,Bom
310,30,44176.47,São Paulo,B,6.8,Bom
311,58,35387.14,Vitória,A,8.7,Bom
312,73,21008.68,Vitória,A,8.9,Bom
313,18,39609.34,São Paulo,B,9.0,Bom
314,41,15965.52,Vitória,B,7.9,Bom
315,32,8408.81,Vitória,B,6.1,Bom
316,45,30177.84,Vitória,A,9.6,Bom
317,47,30939.12,Rio de Janeiro,B,7.0,Bom
318,56,35152.29,Belo Horizonte,A,5.8,Bom
319,79,30606.22,Belo Horizonte,B,5.9,Bom
320,50,6382.02,Rio de Janeiro,B,6.1,Bom
321,49,32340.59,Vitória,A,7.2,Bom
322,33,19988.89,Rio de Janeiro,A,7.8,Bom
323,22,28526.56,Belo Horizonte,A,9.9,Bom
324,65,26540.23,Belo Horizonte,B,6.6,Bom
325,24,20404.2,São Paulo,A,6.9,Bom
326,67,32259.2,Rio de Janeiro,B,8.4,Bom
327,51,43964.94,São Paulo,A,7.6,Bom
328,24,44246.92,Rio de Janeiro,A,7.0,Bom
329,70,11356.19,São Paulo,B,9.9,Bom
330,59,29322.63,Vitória,A,8.9,Bom
331,61,11525.64,São Paulo,B,8.4,Bom
332,52,39284.99,Rio de Janeiro,B,5.8,Bom
333,57,18814.72,Rio de Janeiro,A,9.9,Bom
334,77,11490.36,Rio de Janeiro,B,8.2,Bom
335,42,40383.48,São Paulo,A,9.8,Bom
336,75,7809.75,Belo Horizonte,B,9.2,Bom
337,45,25138.53,Belo Horizonte,B,8.4,Bom
338,55,12039.73,Belo Horizonte,B,9.3,Bom
339,76,29244.27,Vitória,B,7.6,Bom
340,21,17900.04,Rio de Janeiro,A,7.8,Bom
341,75,22668.38,Vitória,B,6.8,Bom
342,63,28679.43,São Paulo,A,6.1,Bom
343,62,39192.12,Rio de Janeiro,A,7.1,Bom
344,21,34656.64,São Paulo,B,5.4,Bom
345,18,14871.21,Rio de Janeiro,A,6.1,Bom
346,54,21502.27,Rio de Janeiro,A,9.8,Bom
347,60,34860.98,Belo Horizonte,A,9.1,Bom
348,54,18284.16,São Paulo,B,6.7,Bom
349,66,5570.03,São Paulo,B,9.0,Bom
350,70,12827.14,São Paulo,A,9.9,Bom
351,53,39192.59,Rio de Janeiro,A,9.6,Bom
352,46,5923.84,Vitória,B,5.4,Bom
353,44,39349.08,Belo Horizonte,B,5.5,Bom
354,69,10424.02,Vitória,B,9.6,Bom
355,55,19090.07,Belo Horizonte,A,9.7,Bom
356,58,24788.28,São Paulo,B,9.7,Bom
357,17,40879.34,Rio de Janeiro,B,7.9,Bom
358,29,24947.18,Vitória,A,6.1,Bom
359,51,7564.22,Rio de Janeiro,B,9.5,Bom
360,54,22382.18,Vitória,A,7.5,Bom
361,77,21422.1,Rio de Janeiro,A,8.8,Bom
362,29,27951.97,Vitória,A,8.5,Bom
363,33,8159.41,Vitória,B,7.4,Bom
364,17,21290.19,Belo Horizonte,B,9.9,Bom
365,18,2714.21,Belo Horizonte,A,9.2,Bom
366,72,2060.35,São Paulo,A,7.6,Bom
367,70,21457.75,Vitória,A,8.7,Bom
368,30,38469.18,Vitória,B,7.6,Bom
369,48,5858.02,Rio de Janeiro,B,8.9,Bom
370,40,19172.75,São Paulo,B,8.8,Bom
371,44,9787.84,Rio de Janeiro,B,6.7,Bom
372,72,23079.17,Rio de Janeiro,A,7.6,Bom
373,23,2145.88,Rio de Janeiro,A,5.7,Bom
374,28,38994.22,Vitória,B,6.5,Bom
375,72,39605.24,São Paulo,B,5.7,Bom
376,71,9733.36,São Paulo,B,8.8,Bom
377,77,43405.14,Belo Horizonte,B,6.7,Bom
378,47,5799.79,Rio de Janeiro,A,8.0,Bom
379,47,44169.81,São Paulo,B,9.8,Bom
380,34,19552.53,Belo Horizonte,B,8.9,Bom
381,72,44846.28,Rio de Janeiro,A,5.7,Bom
382,17,12733.58,São Paulo,A,8.9,Bom
383,30,10563.53,Belo Horizonte,B,5.2,Bom
384,72,25866.83,Rio de Janeiro,B,8.8,Bom
385,37,1555.21,Vitória,B,6.6,Bom
386,61,18798.97,Rio de Janeiro,A,6.1,Bom
387,29,16658.27,Vitória,B,6.3,Bom
388,28,8821.96,São Paulo,A,5.8,Bom
389,78,41836.53,São Paulo,B,5.6,Bom
390,25,40912.37,Belo Horizonte,B,6.3,Bom
391,41,41439.97,Rio de Janeiro,B,7.4,Bom
392,61,43798.1,São Paulo,B,9.3,Bom
393,54,25588.24,Rio de Janeiro,A,7.7,Bom
394,22,33042.8,Belo Horizonte,B,8.7,Bom
395,32,2962.13,Rio de Janeiro,A,9.3,Bom
396,63,36490.89,Rio de Janeiro,B,5.5,Bom
397,82,44325.6,Rio de Janeiro,A,5.1,Bom
398,67,43643.53,São Paulo,A,6.5,Bom
399,82,40792.13,Rio de Janeiro,B,7.8,Bom
400,41,45143.84,São Paulo,B,7.7,Bom
401,81,3946.49,Vitória,B,9.4,Bom
402,26,11678.04,Vitória,A,9.6,Bom
403,45,26897.63,Belo Horizonte,B,8.8,Bom
404,37,42206.61,Vitória,B,5.4,Bom
405,79,30048.59,Belo Horizonte,A,7.3,Bom
406,41,40064.97,São Paulo,B,9.2,Bom
407,22,9295.07,São Paulo,B,6.8,Bom
408,26,32181.98,Belo Horizonte,B,9.2,Bom
409,52,45150.9,Rio de Janeiro,B,5.1,Bom
410,73,42290.1,Rio de Janeiro,A,8.4,Bom
411,53,40001.44,Vitória,A,9.3,Bom
412,60,39303.18,Belo Horizonte,A,6.9,Bom
413,16,14501.82,Belo Horizonte,A,6.7,Bom
414,39,28609.54,Rio de Janeiro,B,6.3,Bom
415,50,39602.42,Vitória,A,6.5,Bom
416,38,27339.96,Belo Horizonte,A,7.9,Bom
417,18,36007.54,São Paulo,B,6.5,Bom
418,46,18599.02,Vitória,A,9.1,Bom
419,65,19936.86,São Paulo,A,5.5,Bom
420,69,29898.76,Rio de Janeiro,B,5.3,Bom
421,34,23372.29,Belo Horizonte,B,7.0,Bom
422,73,17275.94,Rio de Janeiro,A,6.9,Bom
423,82,34602.83,Rio de Janeiro,A,6.7,Bom
424,61,16482.09,Rio de Janeiro,A,7.5,Bom
425,74,11570.8,Belo Horizonte,A,7.6,Bom
426,75,10906.92,Vitória,B,7.4,Bom
427,19,43885.86,Vitória,A,5.2,Bom
428,82,40839.64,Belo Horizonte,A,6.2,Bom
429,74,13445.72,Belo Horizonte,A,9.6,Bom
430,28,8711.01,São Paulo,A,7.0,Bom
431,36,17417.87,Belo Horizonte,A,6.2,Bom
432,36,43701.91,Vitória,A,9.2,Bom
433,51,29938.51,São Paulo,A,5.8,Bom
434,52,38186.96,Rio de Janeiro,A,8.2,Bom
435,50,30203.29,Vitória,B,6.9,Bom
436,43,10524.62,Belo Horizonte,A,7.9,Bom
437,66,12628.87,Rio de Janeiro,B,7.1,Bom
438,47,38483.04,Rio de Janeiro,A,9.5,Bom
439,29,38986.69,São Paulo,B,9.5,Bom
440,77,45815.25,Vitória,B,7.4,Bom
441,23,37070.78,Vitória,B,7.0,Bom
442,30,22298.67,Rio de Janeiro,A,7.9,Bom
443,39,9183.17,Rio de Janeiro,B,6.3,Bom
444,46,23637.86,Vitória,A,7.2,Bom
445,30,15303.86,Vitória,B,7.0,Bom
446,56,35049.78,São Paulo,A,5.4,Bom
447,26,28106.69,São Paulo,B,7.3,Bom
448,78,4445.32,Vitória,B,6.5,Bom
449,66,43589.4,São Paulo,A,7.3,Bom
450,21,29847.11,Belo Horizonte,B,8.3,Bom
451,68,11553.23,São Paulo,A,6.5,Bom
452,53,23351.87,Vitória,A,7.5,Bom
453,44,6085.33,Vitória,B,7.2,Bom
454,63,29095.53,Belo Horizonte,A,7.9,Bom
455,41,46237.17,Vitória,A,9.4,Bom
456,33,42214.77,Vitória,A,6.7,Bom
457,25,5702.72,Rio de Janeiro,B,8.3,Bom
458,52,22649.69,Rio de Janeiro,A,7.7,Bom
459,53,33169.48,Belo Horizonte,A,9.7,Bom
460,18,40520.64,Vitória,B,7.1,Bom
461,65,18852.23,Vitória,A,7.8,Bom
462,41,20522.73,Belo Horizonte,B,7.9,Bom
463,22,43550.46,Belo Horizonte,A,8.2,Bom
464,65,16642.49,Belo Horizonte,A,5.3,Bom
465,24,45505.72,Belo Horizonte,B,8.6,Bom
466,22,32338.74,Rio de Janeiro,A,5.5,Bom
467,43,30407.47,São Paulo,A,5.4,Bom
468,75,22706.24,Rio de Janeiro,A,5.1,Bom
469,18,8242.6,São Paulo,B,6.5,Bom
470,43,4774.84,São Paulo,A,6.0,Bom
471,62,18559.75,Rio de Janeiro,A,8.5,Bom
472,30,45131.47,São Paulo,B,8.3,Bom
473,67,34268.76,Belo Horizonte,B,6.0,Bom
474,43,12720.53,Belo Horizonte,B,8.6,Bom
475,64,36957.81,Belo Horizonte,B,7.9,Bom
476,79,22305.73,Belo Horizonte,B,7.2,Bom
477,23,2213.9,Vitória,B,9.0,Bom
478,42,40768.32,São Paulo,B,6.4,Bom
479,38,29720.48,Belo Horizonte,B,5.3,Bom
480,76,7468.31,Rio de Janeiro,B,9.0,Bom
481,23,3534.5,Rio de Janeiro,A,5.1,Bom
482,37,30086.81,São Paulo,B,5.7,Bom
483,57,18818.89,Rio de Janeiro,A,9.2,Bom
484,74,9569.88,Vitória,B,5.1,Bom
485,55,6901.9,Belo Horizonte,B,9.1,Bom
486,58,18329.78,Rio de Janeiro,A,5.1,Bom
487,72,40496.16,Rio de Janeiro,B,8.7,Bom
488,66,16454.23,Belo Horizonte,A,9.0,Bom
489,44,29226.76,Belo Horizonte,B,7.9,Bom
490,71,34095.09,Belo Horizonte,B,7.5,Bom
491,76,18324.88,Vitória,A,6.9,Bom
492,23,21046.73,Vitória,B,7.8,Bom
493,36,39289.82,São Paulo,A,7.2,Bom
494,25,38439.51,Rio de Janeiro,B,5.3,Bom
495,66,9880.91,Rio de Janeiro,B,6.0,Bom
496,39,10333.46,Rio de Janeiro,A,6.6,Bom
497,74,38715.75,Belo Horizonte,B,8.9,Bom
498,49,34242.52,Belo Horizonte,A,9.3,Bom
499,71,11994.61,Vitória,B,8.4,Bom
500,64,7351.1,Rio de Janeiro,B,7.8,Bom
501,51,12658.4,São Paulo,B,9.8,Bom
502,49,45288.18,São Paulo,A,9.8,Bom
503,39,26154.57,São Paulo,A,6.0,Bom
504,16,37085.23,Rio de Janeiro,B,9.6,Bom
505,39,26019.58,São Paulo,B,10.0,Bom
506,46,30130.24,São Paulo,A,8.7,Bom
507,42,26280.75,Vitória,B,6.8,Bom
508,65,7112.31,São Paulo,A,9.7,Bom
509,51,42776.7,Rio de Janeiro,A,7.5,Bom
510,59,41217.13,São Paulo,A,6.1,Bom
511,40,4437.39,Belo Horizonte,B,9.7,Bom
512,55,23417.07,Belo Horizonte,A,8.7,Bom
513,3,74508.78,São Paulo,B,2.0,Bom
514,51,40018.92,São Paulo,A,8.1,Bom
515,64,44204.94,Rio de Janeiro,B,6.9,Bom
516,39,30797.81,Vitória,B,7.9,Bom
517,22,19438.87,Vitória,A,8.4,Bom
518,60,27259.05,Vitória,B,5.3,Bom
519,55,33684.39,São Paulo,A,9.5,Bom
520,77,17980.35,Vitória,A,8.6,Bom
521,30,22215.1,Belo Horizonte,A,5.6,Bom
522,25,39856.14,Belo Horizonte,A,5.5,Bom
523,73,9073.9,São Paulo,A,6.9,Bom
524,75,13224.99,São Paulo,B,9.6,Bom
525,32,32460.8,São Paulo,B,8.8,Bom
526,28,2041.42,São Paulo,A,7.3,Bom
